,acc_date,acc_id_seed_donor_number,acc_id_seq_num,collection_number,cultural_type,donor_country,fao_in_trust,multilateral_system,pedigree,previous_name,source_country,special_traits,species_name,status,strain_id,variety_name
209,6/2/2010,DPRK 036S 207,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119346,
210,6/2/2010,DPRK 036S 208,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119347,
211,6/2/2010,DPRK 036S 209,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119348,
212,6/2/2010,DPRK 036S 2092,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119349,
213,6/2/2010,DPRK 036S 210,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119350,
214,6/2/2010,DPRK 036S 2104,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119351,
215,6/2/2010,DPRK 036S 1703,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119341,
216,6/2/2010,DPRK 036S 11736,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119239,
217,6/2/2010,DPRK 036S 11745,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119248,
218,6/2/2010,DPRK 036S 11724,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119230,
219,6/2/2010,DPRK 036S 11726,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119231,
220,6/2/2010,DPRK 036S 11728,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119232,
221,6/2/2010,DPRK 036S 11729,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119233,
222,6/2/2010,DPRK 036S 11730,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119234,
223,6/2/2010,DPRK 036S 11731,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119235,
224,6/2/2010,DPRK 036S 11732,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119236,
225,6/2/2010,DPRK 036S 11722,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119228,
226,6/2/2010,DPRK 036S 11735,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119238,
227,6/2/2010,DPRK 036S 11721,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119227,
228,6/2/2010,DPRK 036S 11737,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119240,
229,6/2/2010,DPRK 036S 11738,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119241,
230,6/2/2010,DPRK 036S 11739,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119242,
231,6/2/2010,DPRK 036S 11740,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119243,
232,6/2/2010,DPRK 036S 11741,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119244,
233,6/2/2010,DPRK 036S 11742,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119245,
234,6/2/2010,DPRK 036S 11743,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119246,
235,6/2/2010,DPRK 036S 11804,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119291,
236,6/2/2010,DPRK 036S 11734,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119237,
237,6/2/2010,DPRK 036S 11705,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119218,
238,6/2/2010,DPRK 036S 4606,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119541,
239,6/2/2010,DPRK 036S 11694,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119209,
240,6/2/2010,DPRK 036S 11695,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119210,
241,6/2/2010,DPRK 036S 11696,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119211,
242,6/2/2010,DPRK 036S 11697,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119212,
243,6/2/2010,DPRK 036S 11698,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119213,
244,6/2/2010,DPRK 036S 11699,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119214,
245,6/2/2010,DPRK 036S 11702,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119215,
246,6/2/2010,DPRK 036S 11723,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119229,
247,6/2/2010,DPRK 036S 11704,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119217,
248,6/2/2010,DPRK 036S 11746,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119249,
249,6/2/2010,DPRK 036S 11706,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119219,
250,6/2/2010,DPRK 036S 11710,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119220,
251,6/2/2010,DPRK 036S 11712,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119221,
252,6/2/2010,DPRK 036S 11713,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119222,
253,6/2/2010,DPRK 036S 11717,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119223,
254,6/2/2010,DPRK 036S 11718,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119224,
255,6/2/2010,DPRK 036S 11719,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119225,
256,6/2/2010,DPRK 036S 11720,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119226,
257,6/2/2010,DPRK 036S 11703,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119216,
258,6/2/2010,DPRK 036S 11788,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119281,
259,6/2/2010,DPRK 036S 11744,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119247,
260,6/2/2010,DPRK 036S 11779,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119272,
261,6/2/2010,DPRK 036S 11780,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119273,
262,6/2/2010,DPRK 036S 11781,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119274,
263,6/2/2010,DPRK 036S 11782,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119275,
264,6/2/2010,DPRK 036S 11783,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119276,
265,6/2/2010,DPRK 036S 11784,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119277,
266,6/2/2010,DPRK 036S 11785,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119278,
267,6/2/2010,DPRK 036S 11777,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119270,
268,6/2/2010,DPRK 036S 11787,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119280,
269,6/2/2010,DPRK 036S 11776,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119269,
270,6/2/2010,DPRK 036S 11790,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119282,
271,6/2/2010,DPRK 036S 11792,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119283,
272,6/2/2010,DPRK 036S 11793,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119284,
273,6/2/2010,DPRK 036S 11794,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119285,
274,6/2/2010,DPRK 036S 11796,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119286,
275,6/2/2010,DPRK 036S 11797,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119287,
276,6/2/2010,DPRK 036S 11799,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119288,
277,6/2/2010,DPRK 036S 273,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119375,
278,6/2/2010,DPRK 036S 11786,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119279,
279,6/2/2010,DPRK 036S 11760,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119260,
280,6/2/2010,DPRK 036S 11747,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119250,
281,6/2/2010,DPRK 036S 11748,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119251,
282,6/2/2010,DPRK 036S 11749,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119252,
283,6/2/2010,DPRK 036S 11750,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119253,
284,6/2/2010,DPRK 036S 11751,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119254,
285,6/2/2010,DPRK 036S 11752,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119255,
286,6/2/2010,DPRK 036S 11753,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119256,
287,6/2/2010,DPRK 036S 11754,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119257,
288,6/2/2010,DPRK 036S 11778,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119271,
289,6/2/2010,DPRK 036S 11756,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119259,
290,6/2/2010,DPRK 036S 11801,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119290,
291,6/2/2010,DPRK 036S 11761,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119261,
292,6/2/2010,DPRK 036S 11764,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119262,
293,6/2/2010,DPRK 036S 11765,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119263,
294,6/2/2010,DPRK 036S 11770,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119264,
295,6/2/2010,DPRK 036S 11771,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119265,
296,6/2/2010,DPRK 036S 11772,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119266,
297,6/2/2010,DPRK 036S 11774,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119267,
298,6/2/2010,DPRK 036S 11775,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119268,
299,6/2/2010,DPRK 036S 11755,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119258,
300,6/2/2010,DPRK 036S 421,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119490,
301,6/2/2010,DPRK 036S 4268,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119499,
302,6/2/2010,DPRK 036S 417,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119481,
303,6/2/2010,DPRK 036S 42,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119482,
304,6/2/2010,DPRK 036S 420,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119483,
305,6/2/2010,DPRK 036S 4203,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119484,
306,6/2/2010,DPRK 036S 4204,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119485,
307,6/2/2010,DPRK 036S 4205,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119486,
308,6/2/2010,DPRK 036S 4207,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119487,
309,6/2/2010,DPRK 036S 414,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119479,
310,6/2/2010,DPRK 036S 4209,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119489,
311,6/2/2010,DPRK 036S 413,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119478,
312,6/2/2010,DPRK 036S 4210,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119491,
313,6/2/2010,DPRK 036S 422,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119492,
314,6/2/2010,DPRK 036S 423,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119493,
315,6/2/2010,DPRK 036S 424,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119494,
316,6/2/2010,DPRK 036S 4247,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119495,
317,6/2/2010,DPRK 036S 4248,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119496,
318,6/2/2010,DPRK 036S 425,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119497,
319,6/2/2010,DPRK 036S 398,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119458,
320,6/2/2010,DPRK 036S 4208,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119488,
321,6/2/2010,DPRK 036S 4079,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119469,
322,6/2/2010,DPRK 036S 270,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119373,
323,6/2/2010,DPRK 036S 3982,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119460,
324,6/2/2010,DPRK 036S 399,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119461,
325,6/2/2010,DPRK 036S 4,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119462,
326,6/2/2010,DPRK 036S 4004,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119463,
327,6/2/2010,DPRK 036S 401,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119464,
328,6/2/2010,DPRK 036S 404,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119465,
329,6/2/2010,DPRK 036S 406,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119466,
330,6/2/2010,DPRK 036S 415,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119480,
331,6/2/2010,DPRK 036S 4078,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119468,
332,6/2/2010,DPRK 036S 427,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119500,
333,6/2/2010,DPRK 036S 408,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119470,
334,6/2/2010,DPRK 036S 409,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119471,
335,6/2/2010,DPRK 036S 4090,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119472,
336,6/2/2010,DPRK 036S 4091,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119473,
337,6/2/2010,DPRK 036S 4096,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119474,
338,6/2/2010,DPRK 036S 4097,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119475,
339,6/2/2010,DPRK 036S 410,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119476,
340,6/2/2010,DPRK 036S 412,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119477,
341,6/2/2010,DPRK 036S 407,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119467,
342,6/2/2010,DPRK 036S 4554,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119532,
343,6/2/2010,DPRK 036S 426,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119498,
344,6/2/2010,DPRK 036S 452,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119523,
345,6/2/2010,DPRK 036S 453,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119524,
346,6/2/2010,DPRK 036S 4535,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119525,
347,6/2/2010,DPRK 036S 4537,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119526,
348,6/2/2010,DPRK 036S 4538,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119527,
349,6/2/2010,DPRK 036S 454,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119528,
350,6/2/2010,DPRK 036S 4548,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119529,
351,6/2/2010,DPRK 036S 450,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119521,
352,6/2/2010,DPRK 036S 455,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119531,
353,6/2/2010,DPRK 036S 449,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119520,
354,6/2/2010,DPRK 036S 456,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119533,
355,6/2/2010,DPRK 036S 458,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119534,
356,6/2/2010,DPRK 036S 4596,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119535,
357,6/2/2010,DPRK 036S 4597,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119536,
358,6/2/2010,DPRK 036S 460,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119537,
359,6/2/2010,DPRK 036S 4600,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119538,
360,6/2/2010,DPRK 036S 4602,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119539,
361,6/2/2010,DPRK 036S 4604,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119540,
362,6/2/2010,DPRK 036S 4549,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119530,
363,6/2/2010,DPRK 036S 439,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119511,
364,6/2/2010,DPRK 036S 428,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119501,
365,6/2/2010,DPRK 036S 430,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119502,
366,6/2/2010,DPRK 036S 4301,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119503,
367,6/2/2010,DPRK 036S 431,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119504,
368,6/2/2010,DPRK 036S 432,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119505,
369,6/2/2010,DPRK 036S 433,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119506,
370,6/2/2010,DPRK 036S 435,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119507,
371,6/2/2010,DPRK 036S 436,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119508,
372,6/2/2010,DPRK 036S 451,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119522,
373,6/2/2010,DPRK 036S 438,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119510,
374,6/2/2010,DPRK 036S 3978,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119457,
375,6/2/2010,DPRK 036S 440,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119512,
376,6/2/2010,DPRK 036S 441,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119513,
377,6/2/2010,DPRK 036S 442,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119514,
378,6/2/2010,DPRK 036S 443,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119515,
379,6/2/2010,DPRK 036S 444,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119516,
380,6/2/2010,DPRK 036S 446,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119517,
381,6/2/2010,DPRK 036S 447,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119518,
382,6/2/2010,DPRK 036S 448,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119519,
383,6/2/2010,DPRK 036S 437,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119509,
384,6/2/2010,DPRK 036S 318,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119406,
385,6/2/2010,DPRK 036S 327,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119415,
386,6/2/2010,DPRK 036S 301,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119397,
387,6/2/2010,DPRK 036S 302,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119398,
388,6/2/2010,DPRK 036S 303,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119399,
389,6/2/2010,DPRK 036S 305,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119400,
390,6/2/2010,DPRK 036S 306,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119401,
391,6/2/2010,DPRK 036S 311,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119402,
392,6/2/2010,DPRK 036S 312,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119403,
393,6/2/2010,DPRK 036S 297,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119395,
394,6/2/2010,DPRK 036S 316,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119405,
395,6/2/2010,DPRK 036S 296,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119394,
396,6/2/2010,DPRK 036S 319,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119407,
397,6/2/2010,DPRK 036S 320,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119408,
398,6/2/2010,DPRK 036S 321,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119409,
399,6/2/2010,DPRK 036S 322,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119410,
400,6/2/2010,DPRK 036S 323,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119411,
401,6/2/2010,DPRK 036S 324,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119412,
402,6/2/2010,DPRK 036S 325,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119413,
403,6/2/2010,DPRK 036S 3981,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119459,
404,6/2/2010,DPRK 036S 315,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119404,
405,6/2/2010,DPRK 036S 286,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119385,
406,6/2/2010,DPRK 036S 11691,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119206,
407,6/2/2010,DPRK 036S 274,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119376,
408,6/2/2010,DPRK 036S 275,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119377,
409,6/2/2010,DPRK 036S 277,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119378,
410,6/2/2010,DPRK 036S 279,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119379,
411,6/2/2010,DPRK 036S 280,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119380,
412,6/2/2010,DPRK 036S 281,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119381,
413,6/2/2010,DPRK 036S 282,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119382,
414,6/2/2010,DPRK 036S 300,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119396,
415,6/2/2010,DPRK 036S 284,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119384,
416,6/2/2010,DPRK 036S 328,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119416,
417,6/2/2010,DPRK 036S 288,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119386,
418,6/2/2010,DPRK 036S 29,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119387,
419,6/2/2010,DPRK 036S 290,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119388,
420,6/2/2010,DPRK 036S 291,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119389,
421,6/2/2010,DPRK 036S 292,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119390,
422,6/2/2010,DPRK 036S 293,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119391,
423,6/2/2010,DPRK 036S 294,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119392,
424,6/2/2010,DPRK 036S 295,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119393,
425,6/2/2010,DPRK 036S 283,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119383,
426,6/2/2010,DPRK 036S 392,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119448,
427,6/2/2010,DPRK 036S 326,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119414,
428,6/2/2010,DPRK 036S 382,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119439,
429,6/2/2010,DPRK 036S 383,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119440,
430,6/2/2010,DPRK 036S 384,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119441,
431,6/2/2010,DPRK 036S 385,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119442,
432,6/2/2010,DPRK 036S 386,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119443,
433,6/2/2010,DPRK 036S 387,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119444,
434,6/2/2010,DPRK 036S 388,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119445,
435,6/2/2010,DPRK 036S 378,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119437,
436,6/2/2010,DPRK 036S 391,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119447,
437,6/2/2010,DPRK 036S 3577,1,,,NORTH KOREA,,Yes,,,NORTH KOREA,,O. sativa,,119436,
