,DNA_UNIQUE_ID,Variety Group (Tree)1,days_to_mat,source_country,rice_blast,fast,stdardized_mat,z_score
506,IRIS 313-11622,Tropical japonica,106.0,CHINA,,True,-1.07635704473,-1.06304620115
507,IRIS 313-11796,Tropical japonica,113.0,CHINA,Susceptible,False,-0.786010250392,-0.776173037959
508,IRIS 313-11808,Aus/boro,126.0,COLOMBIA,Susceptible,False,-0.246794775189,-0.243408592027
509,IRIS 313-10399,Indica,143.0,COLOMBIA,,False,0.458333153923,0.453283375729
510,IRIS 313-10401,Indica,106.0,COLOMBIA,,True,-1.07635704473,-1.06304620115
511,IRIS 313-10400,Indica,117.0,COLOMBIA,,False,-0.620097796484,-0.612245516134
512,IRIS 313-10398,Indica,106.0,COLOMBIA,,True,-1.07635704473,-1.06304620115
513,IRIS 313-10402,Indica,125.0,COLOMBIA,,False,-0.288272888666,-0.284390472484
514,IRIS 313-10403,Indica,122.0,COLOMBIA,,False,-0.412707229098,-0.407336113852
515,IRIS 313-10300,Indica,126.0,COLOMBIA,,False,-0.246794775189,-0.243408592027
516,IRIS 313-10300,Indica,126.0,COLOMBIA,,False,-0.246794775189,-0.243408592027
517,IRIS 313-10397,Indica,107.0,COLOMBIA,,True,-1.03487893126,-1.0220643207
518,IRIS 313-9966,Indica,128.0,COLOMBIA,,False,-0.163838548235,-0.161444831115
519,IRIS 313-10352,Indica,114.0,COLOMBIA,,False,-0.744532136915,-0.735191157503
520,IRIS 313-11807,Indica,135.0,COLOMBIA,Susceptible,False,0.126508246105,0.125428332079
521,IRIS 313-11434,Tropical japonica,128.0,COLOMBIA,,False,-0.163838548235,-0.161444831115
522,IRIS 313-10272,Tropical japonica,116.0,COLOMBIA,,False,-0.661575909961,-0.65322739659
523,IRIS 313-10272,Tropical japonica,116.0,COLOMBIA,,False,-0.661575909961,-0.65322739659
524,IRIS 313-10247,Indica,119.0,CUBA,,False,-0.537141569529,-0.530281755221
525,IRIS 313-10247,Indica,119.0,CUBA,,False,-0.537141569529,-0.530281755221
526,IRIS 313-11439,Indica,128.0,CUBA,,False,-0.163838548235,-0.161444831115
